Abs_Time,Rel_Time,Raw_24bit,Quality,Headset,Delta,Theta,Alpha,Beta,Gamma,Calm_Score
18:09:35.753297,0.0663,-1133591,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.756630,0.0696,-1134962,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.759963,0.0730,-1136405,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.763297,0.0763,-1135277,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.766630,0.0796,-1133565,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.769963,0.0830,-1132751,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.773297,0.0863,-1134976,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.776630,0.0896,-1136636,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.779963,0.0930,-1135246,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.783297,0.0963,-1132879,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.786630,0.0996,-1130854,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.789963,0.1030,-1132064,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.793297,0.1063,-1133873,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.796630,0.1096,-1132922,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.799963,0.1130,-1130649,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.803297,0.1163,-1128634,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.806630,0.1196,-1130030,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.809963,0.1230,-1131605,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.813297,0.1263,-1130531,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.816630,0.1296,-1128182,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.819963,0.1330,-1125641,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.823297,0.1363,-1126338,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.826630,0.1396,-1126975,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.829963,0.1430,-1125467,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.833297,0.1463,-1123634,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.836630,0.1496,-1122222,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.839963,0.1530,-1123373,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.843297,0.1563,-1124491,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.846630,0.1596,-1123471,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.849963,0.1630,-1121958,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.853297,0.1663,-1120249,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.856630,0.1696,-1121601,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.859963,0.1730,-1122769,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.863297,0.1763,-1121479,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.866630,0.1796,-1119213,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.869963,0.1830,-1117271,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.873297,0.1863,-1118973,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.876630,0.1896,-1120549,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.879963,0.1930,-1119333,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.883297,0.1963,-1117230,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.886630,0.1996,-1115518,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.889963,0.2030,-1117443,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.893297,0.2063,-1118807,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.896630,0.2096,-1117576,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.899963,0.2130,-1115331,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.903297,0.2163,-1113826,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.906630,0.2196,-1115457,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.909963,0.2230,-1116566,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.913297,0.2263,-1115191,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.916630,0.2296,-1113337,1,1,68.10,19.99,7.53,2.93,1.45,58
18:09:35.873372,0.1864,-1112026,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.876705,0.1897,-1113804,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.880038,0.1931,-1115166,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.883372,0.1964,-1114026,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.886705,0.1997,-1112254,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.890038,0.2031,-1111284,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.893372,0.2064,-1113294,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.896705,0.2097,-1114743,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.900038,0.2131,-1113904,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.903372,0.2164,-1112082,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.906705,0.2197,-1111109,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.910038,0.2231,-1113383,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.913372,0.2264,-1114566,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.916705,0.2297,-1113655,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.920038,0.2331,-1112234,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.923372,0.2364,-1110868,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.926705,0.2397,-1112891,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.930038,0.2431,-1114367,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.933372,0.2464,-1113289,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.936705,0.2497,-1111722,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.940038,0.2531,-1110745,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.943372,0.2564,-1112115,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.946705,0.2597,-1113931,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.950038,0.2631,-1113685,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.953372,0.2664,-1112223,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.956705,0.2697,-1111458,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.960038,0.2731,-1113804,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.963372,0.2764,-1114958,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.966705,0.2797,-1113558,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.970038,0.2831,-1111723,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.973372,0.2864,-1110589,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.976705,0.2897,-1112593,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.980038,0.2931,-1114016,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.983372,0.2964,-1113090,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.986705,0.2997,-1111319,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.990038,0.3031,-1110159,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.993372,0.3064,-1112096,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:35.996705,0.3097,-1113594,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.000038,0.3131,-1112886,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.003372,0.3164,-1110670,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.006705,0.3197,-1108922,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.010038,0.3231,-1111183,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.013372,0.3264,-1112280,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.016705,0.3297,-1110863,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.020038,0.3331,-1109104,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.023372,0.3364,-1107948,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.026705,0.3397,-1109402,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.030038,0.3431,-1110127,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.033372,0.3464,-1109166,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.036705,0.3497,-1107753,1,1,71.28,20.97,5.43,1.59,0.74,64
18:09:36.083248,0.3963,-1106918,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.086581,0.3996,-1109395,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.089914,0.4029,-1110584,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.093248,0.4063,-1109411,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.096581,0.4096,-1107419,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.099914,0.4129,-1106208,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.103248,0.4163,-1107969,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.106581,0.4196,-1109080,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.109914,0.4229,-1107699,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.113248,0.4263,-1105646,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.116581,0.4296,-1104664,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.119914,0.4329,-1106864,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.123248,0.4363,-1107662,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.126581,0.4396,-1106675,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.129914,0.4429,-1104835,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.133248,0.4463,-1104093,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.136581,0.4496,-1106136,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.139914,0.4529,-1106882,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.143248,0.4563,-1105806,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.146581,0.4596,-1103944,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.149914,0.4629,-1103108,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.153248,0.4663,-1105289,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.156581,0.4696,-1106113,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.159914,0.4729,-1104448,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.163248,0.4763,-1102894,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.166581,0.4796,-1102859,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.169914,0.4829,-1105205,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.173248,0.4863,-1106234,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.176581,0.4896,-1105159,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.179914,0.4929,-1103124,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.183248,0.4963,-1102428,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.186581,0.4996,-1104484,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.189914,0.5029,-1104683,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.193248,0.5063,-1103490,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.196581,0.5096,-1101622,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.199914,0.5129,-1100977,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.203248,0.5163,-1102962,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.206581,0.5196,-1103656,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.209914,0.5229,-1102453,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.213248,0.5263,-1100754,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.216581,0.5296,-1100282,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.219914,0.5329,-1102591,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.223248,0.5363,-1102931,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.226581,0.5396,-1101946,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.229914,0.5429,-1100829,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.233248,0.5463,-1100023,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.236581,0.5496,-1102224,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.239914,0.5529,-1103159,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.243248,0.5563,-1101666,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.246581,0.5596,-1099733,1,1,70.43,19.36,6.47,2.45,1.30,60
18:09:36.353331,0.6663,-1098565,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.356664,0.6697,-1099847,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.359997,0.6730,-1099929,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.363331,0.6763,-1098406,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.366664,0.6797,-1096287,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.369997,0.6830,-1095084,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.373331,0.6863,-1097377,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.376664,0.6897,-1097997,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.379997,0.6930,-1096803,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.383331,0.6963,-1095256,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.386664,0.6997,-1094659,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.389997,0.7030,-1096380,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.393331,0.7063,-1097025,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.396664,0.7097,-1095986,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.399997,0.7130,-1094186,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.403331,0.7163,-1093523,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.406664,0.7197,-1096022,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.409997,0.7230,-1096900,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.413331,0.7263,-1095778,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.416664,0.7297,-1094341,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.419997,0.7330,-1093955,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.423331,0.7363,-1095516,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.426664,0.7397,-1095729,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.429997,0.7430,-1094533,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.433331,0.7463,-1092793,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.436664,0.7497,-1092731,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.439997,0.7530,-1095066,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.443331,0.7563,-1095200,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.446664,0.7597,-1093761,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.449997,0.7630,-1091666,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.453331,0.7663,-1091218,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.456664,0.7697,-1093129,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.459997,0.7730,-1092894,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.463331,0.7763,-1091509,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.466664,0.7797,-1089104,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.469997,0.7830,-1088086,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.473331,0.7863,-1090629,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.476664,0.7897,-1090834,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.479997,0.7930,-1089078,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.483331,0.7963,-1087732,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.486664,0.7997,-1087275,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.489997,0.8030,-1088854,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.493331,0.8063,-1088349,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.496664,0.8097,-1087547,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.499997,0.8130,-1086083,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.503331,0.8163,-1085688,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.506664,0.8197,-1087731,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.509997,0.8230,-1087841,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.513331,0.8263,-1086530,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.516664,0.8297,-1084859,1,1,67.18,23.39,6.70,1.72,1.01,63
18:09:36.473142,0.7862,-1084939,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.476475,0.7895,-1086984,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.479808,0.7928,-1087266,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.483142,0.7962,-1085770,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.486475,0.7995,-1084068,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.489808,0.8028,-1084275,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.493142,0.8062,-1086702,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.496475,0.8095,-1087075,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.499808,0.8128,-1085368,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.503142,0.8162,-1083534,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.506475,0.8195,-1084012,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.509808,0.8228,-1086449,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.513142,0.8262,-1086567,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.516475,0.8295,-1085791,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.519808,0.8328,-1083859,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.523142,0.8362,-1083115,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.526475,0.8395,-1085293,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.529808,0.8428,-1086021,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.533142,0.8462,-1085024,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.536475,0.8495,-1083004,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.539808,0.8528,-1082994,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.543142,0.8562,-1085051,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.546475,0.8595,-1085062,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.549808,0.8628,-1083813,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.553142,0.8662,-1081860,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.556475,0.8695,-1081943,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.559808,0.8728,-1084048,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.563142,0.8762,-1084350,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.566475,0.8795,-1082968,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.569808,0.8828,-1081243,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.573142,0.8862,-1081151,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.576475,0.8895,-1083368,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.579808,0.8928,-1083783,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.583142,0.8962,-1082445,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.586475,0.8995,-1080437,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.589808,0.9028,-1080898,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.593142,0.9062,-1083098,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.596475,0.9095,-1082975,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.599808,0.9128,-1081986,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.603142,0.9162,-1080003,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.606475,0.9195,-1080018,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.609808,0.9228,-1082467,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.613142,0.9262,-1082689,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.616475,0.9295,-1081251,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.619808,0.9328,-1079149,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.623142,0.9362,-1079472,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.626475,0.9395,-1081776,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.629808,0.9428,-1081810,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.633142,0.9462,-1080525,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.636475,0.9495,-1078857,1,1,71.82,18.99,5.64,2.39,1.17,61
18:09:36.684164,0.9972,-1079122,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.687497,1.0005,-1081048,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.690830,1.0038,-1080563,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.694164,1.0072,-1078724,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.697497,1.0105,-1077182,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.700830,1.0138,-1077703,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.704164,1.0172,-1079880,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.707497,1.0205,-1079864,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.710830,1.0238,-1078654,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.714164,1.0272,-1076653,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.717497,1.0305,-1076923,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.720830,1.0338,-1079088,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.724164,1.0372,-1079206,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.727497,1.0405,-1077878,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.730830,1.0438,-1076043,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.734164,1.0472,-1076478,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.737497,1.0505,-1078463,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.740830,1.0538,-1078455,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.744164,1.0572,-1077054,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.747497,1.0605,-1075208,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.750830,1.0638,-1075903,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.754164,1.0672,-1078194,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.757497,1.0705,-1077824,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.760830,1.0738,-1076598,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.764164,1.0772,-1074851,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.767497,1.0805,-1075258,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.770830,1.0838,-1077546,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.774164,1.0872,-1077804,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.777497,1.0905,-1076631,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.780830,1.0938,-1075127,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.784164,1.0972,-1075468,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.787497,1.1005,-1077583,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.790830,1.1038,-1077504,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.794164,1.1072,-1076105,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.797497,1.1105,-1073985,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.800830,1.1138,-1074426,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.804164,1.1172,-1076908,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.807497,1.1205,-1077485,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.810830,1.1238,-1076028,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.814164,1.1272,-1073338,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.817497,1.1305,-1074171,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.820830,1.1338,-1076897,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.824164,1.1372,-1077183,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.827497,1.1405,-1075577,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.830830,1.1438,-1073566,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.834164,1.1472,-1074110,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.837497,1.1505,-1076364,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.840830,1.1538,-1076385,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.844164,1.1572,-1075041,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.847497,1.1605,-1073231,1,1,74.17,18.62,4.62,1.84,0.76,63
18:09:36.955534,1.2686,-1074122,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.958867,1.2719,-1075768,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.962200,1.2752,-1075116,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.965534,1.2786,-1073779,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.968867,1.2819,-1072131,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.972200,1.2852,-1072818,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.975534,1.2886,-1074578,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.978867,1.2919,-1074274,1,1,74.95,18.16,4.56,1.65,0.67,63
18:09:36.982200,1.2952,-1072713,1,1,74.95,18.16,4.56,1.65,0.67,63
