Timestamp,TA,TA SET,Sensitivity,Window_Size,Motion,Pivot,Boost,Notes,Pattern
11:57:42.444198,2.65332,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.463538,2.65352,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.480399,2.65352,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.497196,2.65352,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.518700,2.65372,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.535932,2.65372,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.553955,2.65372,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.571801,2.65393,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.590863,2.65393,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.607639,2.65393,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.630273,2.65393,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.647054,2.65413,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.665611,2.65413,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.682507,2.65413,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.699263,2.65413,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.716037,2.65433,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.732826,2.65433,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.754398,2.65453,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.772034,2.65453,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.788827,2.65453,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.812445,2.65453,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.831241,2.65474,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.848289,2.65474,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.866059,2.65474,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.882832,2.65474,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.900000,2.65474,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.918164,2.65534,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.935140,2.65554,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.957050,2.65575,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.975588,2.65575,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:42.992949,2.65595,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.011950,2.65615,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.030533,2.65615,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.047262,2.65635,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.064256,2.65635,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.081030,2.65656,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.098773,2.65656,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.115529,2.65656,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.132459,2.65676,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.158661,2.65696,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.177532,2.65696,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.195112,2.65696,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.213332,2.65716,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.230129,2.65716,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.248045,2.65716,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.267080,2.65737,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.283970,2.65737,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.303581,2.65737,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.320398,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.337187,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.359327,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.378514,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.395771,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.412507,2.65757,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.435192,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.458560,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.475327,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.492044,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.512050,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.529537,2.65777,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.546290,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.563031,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.584993,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.608710,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.626854,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.643578,2.65797,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.664367,2.65817,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.681278,2.65817,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.699139,2.65817,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.717719,2.65817,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.735616,2.65838,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.756315,2.65838,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.773788,2.65838,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.790524,2.65858,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.808313,2.65878,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.826562,2.65878,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.843485,2.65898,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.860233,2.65918,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.878806,2.65918,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.902240,2.65939,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.919236,2.65959,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.936356,2.65959,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.953188,2.65959,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.971199,2.65979,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:43.988032,2.65979,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.004788,2.65979,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.021541,2.65999,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.038485,2.65999,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.056145,2.65999,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.072881,2.65999,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.089601,2.66020,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.107565,2.66020,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.125032,2.66020,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.142120,2.66040,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.158851,2.66040,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.181376,2.66040,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.199523,2.66060,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.216568,2.66060,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.233300,2.66060,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.255174,2.66080,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.279921,2.66080,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.298095,2.66080,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.314855,2.66080,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.332503,2.66080,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.355701,2.66100,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.373892,2.66100,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.390735,2.66100,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.407479,2.66100,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.425621,2.66121,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.443133,2.66121,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.459988,2.66121,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.477441,2.66121,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.502368,2.66141,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.520581,2.66141,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.537322,2.66141,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.555984,2.66161,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.573088,2.66161,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.589822,2.66161,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.606529,2.66181,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.626228,2.66201,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.647902,2.66221,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.667292,2.66221,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.684049,2.66242,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.701441,2.66262,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.719427,2.66282,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.736412,2.66282,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.753133,2.66302,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.770588,2.66302,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.790681,2.66322,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.807922,2.66322,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.824666,2.66322,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.842606,2.66343,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.862887,2.66343,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.879923,2.66343,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.896651,2.66343,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.914292,2.66363,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.932369,2.66363,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.954349,2.66363,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.971570,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:44.988456,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.006338,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.023080,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.039939,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.056964,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.074088,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.091843,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.110171,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.130288,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.147356,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.164712,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.183628,2.66383,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.200513,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.217339,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.234094,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.256622,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.273487,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.290434,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.309204,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.326287,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.343054,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.362690,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.382765,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.399590,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.416373,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.435907,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.453159,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.470069,2.66403,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.486806,2.66423,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.503567,2.66423,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.521887,2.66443,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.539533,2.66443,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.556289,2.66464,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.573539,2.66484,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.590281,2.66484,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.611698,2.66484,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.628457,2.66504,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.647813,2.66504,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.666370,2.66524,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.683675,2.66524,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.700443,2.66544,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.718823,2.66544,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.738195,2.66544,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.754938,2.66544,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.771692,2.66564,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.788887,2.66564,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.807276,2.66564,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.824786,2.66564,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.841529,2.66585,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.859245,2.66585,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.878438,2.66585,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.895429,2.66605,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.912225,2.66605,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.929503,2.66605,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.946451,2.66605,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.964047,2.66605,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.980812,2.66625,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:45.997606,2.66625,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.014409,2.66625,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.031206,2.66625,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.053973,2.66645,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.070884,2.66645,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.087614,2.66645,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.106431,2.66665,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.123214,2.66665,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.140668,2.66665,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.157396,2.66685,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.174204,2.66685,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.191493,2.66685,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.209322,2.66685,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.226052,2.66706,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.243196,2.66706,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.260983,2.66706,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.278348,2.66706,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.295084,2.66726,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.312850,2.66726,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.330177,2.66726,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.347313,2.66746,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.367830,2.66746,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.384911,2.66786,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.401896,2.66806,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.418630,2.66826,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.437032,2.66847,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.455099,2.66847,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.473246,2.66867,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.490375,2.66887,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.509213,2.66887,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.526307,2.66907,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.544352,2.66927,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.562580,2.66927,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.579327,2.66947,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.597760,2.66947,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.618350,2.66967,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.635107,2.66967,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.656947,2.66967,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.674930,2.66988,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.693053,2.66988,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.711169,2.67008,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.731664,2.67008,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.749144,2.67028,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.766043,2.67028,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.782816,2.67028,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.799559,2.67048,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.817220,2.67048,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.834271,2.67068,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.857606,2.67068,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.874381,2.67068,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.891283,2.67088,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.908145,2.67088,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.924904,2.67088,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.941743,2.67108,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.958516,2.67108,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.979635,2.67128,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:46.996566,2.67128,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.013398,2.67128,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.030510,2.67149,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.049392,2.67149,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.066140,2.67149,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.083003,2.67149,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.100967,2.67169,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.120827,2.67169,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.138426,2.67189,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.155177,2.67189,2.582,4.194,0.238,0,2.582,2,,RISE
11:57:47.172198,2.67189,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.190259,2.67209,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.207153,2.67209,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.225671,2.67229,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.243592,2.67249,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.260586,2.67249,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.277365,2.67269,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.297223,2.67289,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.318134,2.67330,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.335160,2.67350,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.366374,2.67350,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.385469,2.67390,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.405076,2.67390,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.421816,2.67410,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.439536,2.67410,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.457815,2.67430,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.474879,2.67430,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.491715,2.67450,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.508879,2.67450,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.528210,2.67450,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.546994,2.67470,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.563744,2.67470,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.583366,2.67490,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.603910,2.67490,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.621142,2.67511,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.638834,2.67511,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.655550,2.67511,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.672846,2.67531,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.689886,2.67531,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.706663,2.67531,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.723944,2.67551,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.740782,2.67551,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.757837,2.67551,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.779376,2.67551,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.796703,2.67571,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.813536,2.67571,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.831275,2.67571,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.851352,2.67571,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.868612,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.885367,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.903365,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.920389,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.937663,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.954388,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.971451,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:47.990970,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.008025,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.025018,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.046583,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.064498,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.082209,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.098988,2.67591,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.115914,2.67611,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.137790,2.67611,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.154762,2.67631,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.171517,2.67631,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.188425,2.67651,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.207461,2.67651,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.224954,2.67651,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.241791,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.258614,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.275555,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.293125,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.309885,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.326707,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.343683,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.361576,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.380607,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.399446,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.416497,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.433571,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.458221,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.475411,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.492121,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.508849,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.527328,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.546157,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.562931,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.579690,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.599021,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.618446,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.635230,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.651986,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.669016,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.687133,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.705299,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.722047,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.740627,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.758711,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.776177,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.793417,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.811172,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.829445,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.847931,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
11:57:48.870937,2.67671,2.672,4.340,0.230,0,2.582,2,,RISE
